label,text,event_type
0,Ant kiss girlfriend.,"{'sen_id': 138, 'sentence': 'Ant kiss girlfriend.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'kiss', 'trigger_confidence': 0.9634308815002441, 'event_type': {'xpo_node': 'DWD_Q7307', 'name': 'kiss', 'description': 'touch with the lips, usually to express love or affection, or as a greeting'}, 'event_confidence': 0.9229103326797485}]}"
1,Dog exhale fume.,"{'sen_id': 139, 'sentence': 'Dog exhale fume.', 'predicted_mentions': []}"
0,Camel enter cup.,"{'sen_id': 140, 'sentence': 'Camel enter cup.', 'predicted_mentions': [{'sentence_offset': [6, 11], 'trigger_words': 'enter', 'trigger_confidence': 0.7062418460845947, 'event_type': {'xpo_node': 'DWD_Q83745292', 'name': 'entrance', 'description': 'motion from outside to inside of a location'}, 'event_confidence': 0.9430369734764099}]}"
0,Hand scrape pebbles.,"{'sen_id': 141, 'sentence': 'Hand scrape pebbles.', 'predicted_mentions': []}"
1,Ship capsize boat.,"{'sen_id': 142, 'sentence': 'Ship capsize boat.', 'predicted_mentions': [{'sentence_offset': [5, 12], 'trigger_words': 'capsize', 'trigger_confidence': 0.9773001670837402, 'event_type': {'xpo_node': 'DWD_Q2141830', 'name': 'boating', 'description': 'leisure activity involving boats'}, 'event_confidence': 0.8909918665885925}]}"
1,Cat knead mud.,"{'sen_id': 143, 'sentence': 'Cat knead mud.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'knead', 'trigger_confidence': 0.9032438397407532, 'event_type': {'xpo_node': 'DWD_Q1436248', 'name': 'spanking', 'description': 'corporal punishment involving the act of striking the buttocks of another person'}, 'event_confidence': 0.8830562829971313}]}"
1,Robot attach tape.,"{'sen_id': 144, 'sentence': 'Robot attach tape.', 'predicted_mentions': []}"
0,Worm drag turtle.,"{'sen_id': 145, 'sentence': 'Worm drag turtle.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'drag', 'trigger_confidence': 0.761793851852417, 'event_type': {'xpo_node': 'DWD_Q206621', 'name': 'drag', 'description': 'retarding force on a body moving in a fluid'}, 'event_confidence': 0.9525375962257385}]}"
0,Bowl hold dog.,"{'sen_id': 146, 'sentence': 'Bowl hold dog.', 'predicted_mentions': []}"
1,Tube ejaculate water.,"{'sen_id': 147, 'sentence': 'Tube ejaculate water.', 'predicted_mentions': [{'sentence_offset': [5, 14], 'trigger_words': 'ejaculate', 'trigger_confidence': 0.7767402529716492, 'event_type': {'xpo_node': 'DWD_Q14820885', 'name': 'ejaculation', 'description': 'expulsion of seminal fluid, the fluid containing spermatozoa, from the male genital tract'}, 'event_confidence': 0.84917151927948}]}"
0,Horse knit wool.,"{'sen_id': 148, 'sentence': 'Horse knit wool.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'knit', 'trigger_confidence': 0.7733374834060669, 'event_type': {'xpo_node': 'DWD_Q1920065', 'name': 'quilting', 'description': 'process of sewing layers of fabric together to make a padded material'}, 'event_confidence': 0.894426703453064}]}"
0,Wind draw picture.,"{'sen_id': 149, 'sentence': 'Wind draw picture.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'draw', 'trigger_confidence': 0.5773662328720093, 'event_type': {'xpo_node': 'DWD_Q353399', 'name': 'adduction', 'description': 'motion that pulls a structure or part toward the midline of the body, or towards the midline of a limb'}, 'event_confidence': 0.9339483976364136}]}"
1,Hand grope curtain.,"{'sen_id': 150, 'sentence': 'Hand grope curtain.', 'predicted_mentions': []}"
0,Boy punch vapor.,"{'sen_id': 151, 'sentence': 'Boy punch vapor.', 'predicted_mentions': []}"
0,Oven chill cake.,"{'sen_id': 152, 'sentence': 'Oven chill cake.', 'predicted_mentions': []}"
1,Cat stomp ant.,"{'sen_id': 153, 'sentence': 'Cat stomp ant.', 'predicted_mentions': []}"
1,Spoon etch wall.,"{'sen_id': 154, 'sentence': 'Spoon etch wall.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'etch', 'trigger_confidence': 0.7646362781524658, 'event_type': {'xpo_node': 'DWD_Q47054', 'name': 'riddle', 'description': 'statement or question or phrase having a double or veiled meaning, put forth as a puzzle to be solved'}, 'event_confidence': 0.8642740845680237}]}"
1,Hat clean slate.,"{'sen_id': 155, 'sentence': 'Hat clean slate.', 'predicted_mentions': []}"
0,Purse break dumbbell.,"{'sen_id': 156, 'sentence': 'Purse break dumbbell.', 'predicted_mentions': []}"
0,Woman construct air.,"{'sen_id': 157, 'sentence': 'Woman construct air.', 'predicted_mentions': [{'sentence_offset': [6, 15], 'trigger_words': 'construct', 'trigger_confidence': 0.9468593001365662, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.8178082704544067}]}"
1,Infant scrape table.,"{'sen_id': 158, 'sentence': 'Infant scrape table.', 'predicted_mentions': []}"
0,Elephant stroke pea.,"{'sen_id': 159, 'sentence': 'Elephant stroke pea.', 'predicted_mentions': []}"
0,Pillow damage rock.,"{'sen_id': 160, 'sentence': 'Pillow damage rock.', 'predicted_mentions': [{'sentence_offset': [7, 13], 'trigger_words': 'damage', 'trigger_confidence': 0.9234552979469299, 'event_type': {'xpo_node': 'DWD_Q172858', 'name': 'resonance', 'description': 'phenomenon in which a vibrating system or external force drives another system to oscillate with greater amplitude at specific frequencies'}, 'event_confidence': 0.7983343005180359}]}"
0,Tree punch oxygen.,"{'sen_id': 161, 'sentence': 'Tree punch oxygen.', 'predicted_mentions': []}"
0,Ant mask face.,"{'sen_id': 162, 'sentence': 'Ant mask face.', 'predicted_mentions': []}"
1,Monkey puff smoke.,"{'sen_id': 163, 'sentence': 'Monkey puff smoke.', 'predicted_mentions': []}"
0,Chef halt oil.,"{'sen_id': 164, 'sentence': 'Chef halt oil.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'halt', 'trigger_confidence': 0.7143899202346802, 'event_type': {'xpo_node': 'DWD_Q5750548', 'name': 'hiatus', 'description': ""break in a TV programme's schedule""}, 'event_confidence': 0.9817616939544678}]}"
1,Spatula sever paper.,"{'sen_id': 165, 'sentence': 'Spatula sever paper.', 'predicted_mentions': []}"
0,Bush chill tree.,"{'sen_id': 166, 'sentence': 'Bush chill tree.', 'predicted_mentions': []}"
0,Man knead knife.,"{'sen_id': 167, 'sentence': 'Man knead knife.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'knead', 'trigger_confidence': 0.9060073494911194, 'event_type': {'xpo_node': 'DWD_Q3089784', 'name': 'kneading', 'description': 'process of preparing dough'}, 'event_confidence': 0.8325017094612122}]}"
1,Clown breed elephant.,"{'sen_id': 168, 'sentence': 'Clown breed elephant.', 'predicted_mentions': [{'sentence_offset': [6, 11], 'trigger_words': 'breed', 'trigger_confidence': 0.7340269684791565, 'event_type': {'xpo_node': 'DWD_Q222958', 'name': 'grafting', 'description': 'horticultural technique whereby tissues of plants are joined so as to continue their growth together'}, 'event_confidence': 0.7835870385169983}]}"
1,Woman pack cake.,"{'sen_id': 169, 'sentence': 'Woman pack cake.', 'predicted_mentions': []}"
0,Milk wet lake.,"{'sen_id': 170, 'sentence': 'Milk wet lake.', 'predicted_mentions': []}"
1,Needle knit rug.,"{'sen_id': 171, 'sentence': 'Needle knit rug.', 'predicted_mentions': [{'sentence_offset': [7, 11], 'trigger_words': 'knit', 'trigger_confidence': 0.709118664264679, 'event_type': {'xpo_node': 'DWD_Q1920065', 'name': 'quilting', 'description': 'process of sewing layers of fabric together to make a padded material'}, 'event_confidence': 0.8918541669845581}]}"
1,Hand clench bird.,"{'sen_id': 172, 'sentence': 'Hand clench bird.', 'predicted_mentions': []}"
1,Bear destroy cup.,"{'sen_id': 173, 'sentence': 'Bear destroy cup.', 'predicted_mentions': [{'sentence_offset': [5, 12], 'trigger_words': 'destroy', 'trigger_confidence': 0.7297938466072083, 'event_type': {'xpo_node': 'DWD_Q17781833', 'name': 'destruction', 'description': 'concept of damage to an object, system or an idea'}, 'event_confidence': 0.9873030781745911}]}"
1,Spatula catch beans.,"{'sen_id': 174, 'sentence': 'Spatula catch beans.', 'predicted_mentions': []}"
1,Hand tap floor.,"{'sen_id': 175, 'sentence': 'Hand tap floor.', 'predicted_mentions': []}"
1,Girl toss pizza.,"{'sen_id': 176, 'sentence': 'Girl toss pizza.', 'predicted_mentions': []}"
0,Ice freeze fire.,"{'sen_id': 177, 'sentence': 'Ice freeze fire.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'freeze', 'trigger_confidence': 0.9230213165283203, 'event_type': {'xpo_node': 'DWD_Q108000', 'name': 'freezing', 'description': 'phase transition in which a liquid turns into a solid'}, 'event_confidence': 0.9606702327728271}]}"
0,Dog damage hill.,"{'sen_id': 178, 'sentence': 'Dog damage hill.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'damage', 'trigger_confidence': 0.9083083271980286, 'event_type': {'xpo_node': 'DWD_Q327541', 'name': 'arson', 'description': 'crime of willfully and maliciously setting fire to property'}, 'event_confidence': 0.7937554717063904}]}"
0,Air feed man.,"{'sen_id': 179, 'sentence': 'Air feed man.', 'predicted_mentions': []}"
1,Cloth mask table.,"{'sen_id': 180, 'sentence': 'Cloth mask table.', 'predicted_mentions': []}"
0,Worm spin dumbbell.,"{'sen_id': 181, 'sentence': 'Worm spin dumbbell.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'spin', 'trigger_confidence': 0.9779003262519836, 'event_type': {'xpo_node': 'DWD_Q1468920', 'name': 'quackery', 'description': 'fraudulent or inept medical practice involving untested or refuted treatments, promoted professionally or publicly'}, 'event_confidence': 0.8718541264533997}]}"
0,Rabbit chop bush.,"{'sen_id': 182, 'sentence': 'Rabbit chop bush.', 'predicted_mentions': []}"
0,Ant tackle rabbit.,"{'sen_id': 183, 'sentence': 'Ant tackle rabbit.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'tackle', 'trigger_confidence': 0.7147573232650757, 'event_type': {'xpo_node': 'DWD_Q1545990', 'name': 'tackle', 'description': 'Defensive move in various forms of football'}, 'event_confidence': 0.9913557171821594}]}"
1,Rabbit hug dog.,"{'sen_id': 184, 'sentence': 'Rabbit hug dog.', 'predicted_mentions': []}"
1,Knife trim arm.,"{'sen_id': 185, 'sentence': 'Knife trim arm.', 'predicted_mentions': []}"
1,Rain dampen man.,"{'sen_id': 186, 'sentence': 'Rain dampen man.', 'predicted_mentions': []}"
0,Claw rip water.,"{'sen_id': 187, 'sentence': 'Claw rip water.', 'predicted_mentions': []}"
0,Water cut man.,"{'sen_id': 188, 'sentence': 'Water cut man.', 'predicted_mentions': [{'sentence_offset': [6, 9], 'trigger_words': 'cut', 'trigger_confidence': 0.9288282990455627, 'event_type': {'xpo_node': 'DWD_Q192047', 'name': 'machining', 'description': 'process in which a piece of raw material is cut into a desired final shape and size by a controlled material-removal process; manufacturing process'}, 'event_confidence': 0.7743239402770996}]}"
1,Hand hurl purse.,"{'sen_id': 189, 'sentence': 'Hand hurl purse.', 'predicted_mentions': []}"
1,Fire heat girl.,"{'sen_id': 190, 'sentence': 'Fire heat girl.', 'predicted_mentions': []}"
1,Rope yank closet.,"{'sen_id': 191, 'sentence': 'Rope yank closet.', 'predicted_mentions': []}"
1,Wrench fix car.,"{'sen_id': 192, 'sentence': 'Wrench fix car.', 'predicted_mentions': [{'sentence_offset': [7, 10], 'trigger_words': 'fix', 'trigger_confidence': 0.7541784644126892, 'event_type': {'xpo_node': 'DWD_Q23001715', 'name': 'conventional_amendment', 'description': 'modification of a contract or agreement, subject to the approval of the signatory parties, in order to correct or cancel it.'}, 'event_confidence': 0.9480037093162537}]}"
0,Hair cool air.,"{'sen_id': 193, 'sentence': 'Hair cool air.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'cool', 'trigger_confidence': 0.5257077813148499, 'event_type': {'xpo_node': 'DWD_Q687900', 'name': 'cool', 'description': 'property of one having composure or being admired'}, 'event_confidence': 0.9417138695716858}]}"
0,Chair rub rain.,"{'sen_id': 194, 'sentence': 'Chair rub rain.', 'predicted_mentions': [{'sentence_offset': [6, 9], 'trigger_words': 'rub', 'trigger_confidence': 0.6868455410003662, 'event_type': {'xpo_node': 'DWD_Q96644756', 'name': 'rubbing', 'description': 'intentional motion of an object against another object for the purposes of production of light, heat, or sound; transfer of material or pattern from one object to the other; or alteration of shape of one or both objects'}, 'event_confidence': 0.926720917224884}]}"
1,Monkey eat banana.,"{'sen_id': 195, 'sentence': 'Monkey eat banana.', 'predicted_mentions': [{'sentence_offset': [7, 10], 'trigger_words': 'eat', 'trigger_confidence': 0.8727980852127075, 'event_type': {'xpo_node': 'DWD_Q213449', 'name': 'eating', 'description': 'ingestion of food to provide for all organisms their nutritional or medicinal needs'}, 'event_confidence': 0.958545446395874}]}"
0,Girl grope oil.,"{'sen_id': 196, 'sentence': 'Girl grope oil.', 'predicted_mentions': []}"
0,Pancake flatten car.,"{'sen_id': 197, 'sentence': 'Pancake flatten car.', 'predicted_mentions': [{'sentence_offset': [8, 15], 'trigger_words': 'flatten', 'trigger_confidence': 0.889247715473175, 'event_type': {'xpo_node': 'DWD_Q43111921', 'name': 'rolling', 'description': 'process of flattening land or breaking up large clumps of soil'}, 'event_confidence': 0.8084579110145569}]}"
0,Man fold pebbles.,"{'sen_id': 198, 'sentence': 'Man fold pebbles.', 'predicted_mentions': []}"
0,Finger tap water.,"{'sen_id': 199, 'sentence': 'Finger tap water.', 'predicted_mentions': []}"
1,Man count dog.,"{'sen_id': 200, 'sentence': 'Man count dog.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'count', 'trigger_confidence': 0.8170260787010193, 'event_type': {'xpo_node': 'DWD_Q247154', 'name': 'counting', 'description': 'action of finding the number of elements of a finite set of objects'}, 'event_confidence': 0.9334242343902588}]}"
0,Cat whisk sauce.,"{'sen_id': 201, 'sentence': 'Cat whisk sauce.', 'predicted_mentions': []}"
1,Clown vomit pebbles.,"{'sen_id': 202, 'sentence': 'Clown vomit pebbles.', 'predicted_mentions': []}"
0,Man drop car.,"{'sen_id': 203, 'sentence': 'Man drop car.', 'predicted_mentions': []}"
0,Cloud flatten moon.,"{'sen_id': 204, 'sentence': 'Cloud flatten moon.', 'predicted_mentions': [{'sentence_offset': [6, 13], 'trigger_words': 'flatten', 'trigger_confidence': 0.9086368680000305, 'event_type': {'xpo_node': 'DWD_Q43111921', 'name': 'rolling', 'description': 'process of flattening land or breaking up large clumps of soil'}, 'event_confidence': 0.7733745574951172}]}"
0,Shovel dig air.,"{'sen_id': 205, 'sentence': 'Shovel dig air.', 'predicted_mentions': [{'sentence_offset': [7, 10], 'trigger_words': 'dig', 'trigger_confidence': 0.7969619631767273, 'event_type': {'xpo_node': 'DWD_Q4232202', 'name': 'digging', 'description': 'process of removing material from a solid surface'}, 'event_confidence': 0.8768507838249207}]}"
0,Man drain air.,"{'sen_id': 206, 'sentence': 'Man drain air.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'drain', 'trigger_confidence': 0.7319761514663696, 'event_type': {'xpo_node': 'DWD_Q5305547', 'name': 'drainage', 'description': 'removal of fluids from a body'}, 'event_confidence': 0.7055000066757202}]}"
0,Worm stomp grape.,"{'sen_id': 207, 'sentence': 'Worm stomp grape.', 'predicted_mentions': []}"
0,Man strike air.,"{'sen_id': 208, 'sentence': 'Man strike air.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'strike', 'trigger_confidence': 0.8578775525093079, 'event_type': {'xpo_node': 'DWD_Q49776', 'name': 'strike', 'description': 'work stoppage caused by the mass refusal of employees to work'}, 'event_confidence': 0.8787950873374939}]}"
1,Ice freeze pebbles.,"{'sen_id': 209, 'sentence': 'Ice freeze pebbles.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'freeze', 'trigger_confidence': 0.959739625453949, 'event_type': {'xpo_node': 'DWD_Q108000', 'name': 'freezing', 'description': 'phase transition in which a liquid turns into a solid'}, 'event_confidence': 0.9545483589172363}]}"
0,Elephant cook egg.,"{'sen_id': 210, 'sentence': 'Elephant cook egg.', 'predicted_mentions': []}"
0,Butterfly catch horse.,"{'sen_id': 211, 'sentence': 'Butterfly catch horse.', 'predicted_mentions': []}"
0,Dog draw laptop.,"{'sen_id': 212, 'sentence': 'Dog draw laptop.', 'predicted_mentions': []}"
1,Man ride bike.,"{'sen_id': 213, 'sentence': 'Man ride bike.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'ride', 'trigger_confidence': 0.8007295727729797, 'event_type': {'xpo_node': 'DWD_Q1411690', 'name': 'trail_riding', 'description': 'horse riding on a trail'}, 'event_confidence': 0.8649559020996094}]}"
1,Leopard drink water.,"{'sen_id': 214, 'sentence': 'Leopard drink water.', 'predicted_mentions': [{'sentence_offset': [8, 13], 'trigger_words': 'drink', 'trigger_confidence': 0.9759090542793274, 'event_type': {'xpo_node': 'DWD_Q876776', 'name': 'drinking', 'description': 'ingesting water or other liquids into the body through the mouth'}, 'event_confidence': 0.8671612739562988}]}"
1,Dog eat rabbit.,"{'sen_id': 215, 'sentence': 'Dog eat rabbit.', 'predicted_mentions': [{'sentence_offset': [4, 7], 'trigger_words': 'eat', 'trigger_confidence': 0.8543654084205627, 'event_type': {'xpo_node': 'DWD_Q213449', 'name': 'eating', 'description': 'ingestion of food to provide for all organisms their nutritional or medicinal needs'}, 'event_confidence': 0.9418672919273376}]}"
